id,datetime,neighborhood,rent,br,ba,sqft,housingType,laundry,parking,cats,dogs,furnished,title,description,link
1528,2021-05-28 15:34:00,Aventura,1400,1,1.0,800.0,apartment,laundry in bldg,detached garage,no,no,no,"ENJOY THIS QUIET COMMUNITY WALK TO SHOPS, RESTAURANTS, THE MALL","NICE ONE BED ONE BATH APARTMENTGREAT LOCATION! THE APARTMENT IS CLOSE TO SCHOOLS, RESTAURANTS, RELIGIOUS INSTITUTIONS, SHOPS & AVENTURA MALL!Sonia Ecksteinshow contact infoDezer Platinum Realty    ",https://miami.craigslist.org/mdc/apa/d/miami-enjoy-this-quiet-community-walk/7327421461.html
1529,2021-05-28 15:34:00,Aventura,1400,1,1.0,800.0,apartment,laundry in bldg,detached garage,no,no,no,QUICK APPROVAL| 1/1 MOVE IN READY ACROSS  AVENTURA MALL,"NICE ONE BED ONE BATH APARTMENTGREAT LOCATION! THE APARTMENT IS CLOSE TO SCHOOLS, RESTAURANTS, RELIGIOUS INSTITUTIONS, SHOPS & AVENTURA MALL!Sonia Ecksteinshow contact infoDezer Platinum Realty    ",https://miami.craigslist.org/mdc/apa/d/miami-quick-approval-1-move-in-ready/7327423391.html
1530,2021-05-28 15:33:00,Aventura,1400,1,1.0,800.0,apartment,laundry in bldg,detached garage,no,no,no,SUPER SPECIOUS UNIT FOR RENT+ QUIET COMMUNITY,"NICE ONE BED ONE BATH APARTMENTGREAT LOCATION! THE APARTMENT IS CLOSE TO SCHOOLS, RESTAURANTS, RELIGIOUS INSTITUTIONS, SHOPS & AVENTURA MALL!Sonia Ecksteinshow contact infoDezer Platinum Realty    ",https://miami.craigslist.org/mdc/apa/d/miami-super-specious-unit-for-rent/7327419959.html
1531,2021-05-28 15:33:00,Aventura,1400,1,1.0,800.0,apartment,laundry in bldg,attached garage,no,no,no,"Move in ready 1/1, minutes from Aventura Mall & the Beach","NICE ONE BED ONE BATH APARTMENTGREAT LOCATION! THE APARTMENT IS CLOSE TO SCHOOLS, RESTAURANTS, RELIGIOUS INSTITUTIONS, SHOPS & AVENTURA MALL!Sonia Ecksteinshow contact infoDezer Platinum Realty    ",https://miami.craigslist.org/mdc/apa/d/miami-move-in-ready-1-minutes-from/7327417808.html
1534,2021-05-28 15:33:00,Cutler Bay,2500,4,2.0,1459.0,apartment,w/d in unit,attached garage,no,no,no,Spacious Cutler Bay Home,SPACIOUS 4 BEDROOM 2 BATH AVIALABLE SPACE FOR PARKING A BOAT. ITS LOCATE IN A QUITE NEIGHBORHOOD IN A GRAT LOCATION    ,https://miami.craigslist.org/mdc/apa/d/miami-spacious-cutler-bay-home/7328472600.html
1535,2021-05-28 15:32:00,Shenandoah,939,3,2.0,1408.0,house,w/d in unit,detached garage,yes,yes,yes,A corner lot in the desirable Shenandoah! Bring your best offers!,"Location, location, location! Single Family, 3 bedroom/3 bathroom, home that sits on a charming, corner lot in the heart of the desirable Shenandoah. This home comes equipped with a brand new metal roof, with a lifespan of up to 50 years! The property is perfect for families that do not want to deal with high property maintenance. You do not want to miss out on this gem. Bring your best offers! Please call listing agent for showings.  show contact info",https://miami.craigslist.org/mdc/apa/d/miami-corner-lot-in-the-desirable/7315554461.html
1536,2021-05-28 15:32:00,Coral Gables,2250,2,2.0,,apartment,w/d in unit,carport,no,no,no, NEW LISTING Coral Gables Low credit or bad credit. NO PROBLEM,00WE ARE HERE TO HELP YOU!Call us today:  show contact info. Your service is totally FREE of charge.3O5'*'2O3'*'2753We do have access to all rental properties including private owners and rental communities. All properties & prices are subject to availability and move in dates.Welcome to AWS Real Estate Team !T a g s:- Coral Gables- Dadeland- Kendall- Hammocks- Fountainebleau- Deerwood- Sweetwater,https://miami.craigslist.org/mdc/apa/d/miami-new-listing-coral-gables-low/7328460629.html
1538,2021-05-28 15:29:00,Cutler Bay,2800,3,1.0,920.0,apartment,w/d in unit,off-street parking,no,no,no,Updated Home On Large Lot,"3 Bed 1 Bath Home located in the heart of Palmetto Bay. Large Backyard perfect for children and pets. Entire Home has been remodeled with New Bathroom, Floors, Kitchen, etc. Laundry and all appliances included.  Very quiet and conveniently located neighborhood. Pets accepted no weight limit. New beautiful PVC fence installed throughout perimeter of property for privacy and enjoyment of spacious yard.    ",https://miami.craigslist.org/mdc/apa/d/miami-updated-home-on-large-lot/7328470830.html
1540,2021-05-28 15:29:00,Kendall,1950,2,2.0,,apartment,w/d in unit,carport,no,no,no, Hammocks Gorgeous apartments ready to move in immediately SUPER PRI,"1, 2, 3 Bedrooms available Gorgeous apartments ready to move in immediately.WE ARE HERE TO HELP YOU!Call us today:  show contact info. Your service is totally FREE of charge.3O5'*'2O3'*'2753We do have access to all rental properties including private owners and rental communities. All properties & prices are subject to availability and move in dates.Welcome to AWS Real Estate Team !T a g s:- Fountainebleau- Kendall- Deerwood- Sweetwater- Dadeland- Coral Gables- Hammocks",https://miami.craigslist.org/mdc/apa/d/miami-hammocks-gorgeous-apartments/7328448625.html
1541,2021-05-28 15:28:00,Miami,1950,3,1.5,,apartment,w/d in unit,carport,no,no,no, Miami Gorgeous apartments ready to move in immediately VERY NICE UN,Only first month and 1 month security. Security Deposit is based on credit and incomeGorgeous apartments ready to move in immediately.WE ARE HERE TO HELP YOU!Call us today:  show contact info. Your service is totally FREE of charge.3O5'*'2O3'*'2753We do have access to all rental properties including private owners and rental communities. All properties & prices are subject to availability and move in dates.Welcome to AWS Real Estate Team !T a g s:- Deerwood- Hammocks- Coral Gables- Dadeland- Kendall- Fountainebleau- Sweetwater,https://miami.craigslist.org/mdc/apa/d/miami-miami-gorgeous-apartments-ready/7328458827.html
1542,2021-05-28 15:27:00,Coconut Grove,3300,2,2.5,1232.0,townhouse,w/d in unit,off-street parking,no,no,no,Spacious Grove Townhome With Den,"Beautiful remodeled corner townhouse in the heart of Coconut Grove, 2 bed, 1 den, 2.5 bath. high 10ft ceilings, comfortable and beautiful front yard. Security gate, convenient covered parking garage for 2 cars with direct access to front door. Two balconies and a rooftop terrace. Fantastic location near Coral Gables, Brickell, Midtown, Wynwood, Downtown and Miami Beach. Easy access to public transit (metro rail, trolley & bus) and quick access to major roads such US1, I95, Interstate 826. Move-in ready. -Pet max 20 pounds and a $250 nonrefundable deposit    ",https://miami.craigslist.org/mdc/apa/d/miami-spacious-grove-townhome-with-den/7328469552.html
1543,2021-05-28 15:27:00,Kendall,1450,4,2.0,,apartment,w/d in unit,carport,no,no,no," kKendall 1, 2, 3 Bedrooms available GREAT UNIT",Low credit or bad credit. NO PROBLEM.Gorgeous apartments ready to move in immediately.WE ARE HERE TO HELP YOU!Call us today:  show contact info. Your service is totally FREE of charge.3O5'*'2O3'*'2753We do have access to all rental properties including private owners and rental communities. All properties & prices are subject to availability and move in dates.Welcome to AWS Real Estate Team !T a g s:- Fountainebleau- Kendall- Dadeland- Sweetwater- Hammocks- Coral Gables- Deerwood,https://miami.craigslist.org/mdc/apa/d/miami-kkendall-bedrooms-available-great/7328446778.html
1544,2021-05-28 15:26:00,Fontainebleau,1750,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 Large 2/2 condo in Fontainebleau ar ACT NOW FONTAINEBLEU:,"14FONTAINEBLEU: 2/2Large 2/2 condo in Fontainebleau area. Nice porcelain floors throughout. Unit has large bedrooms and washer/dryer inside. Beautiful lake and park views. Centrally located close to highways, malls, schools and airport. Community pool and tennis court .Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-large-2-condo-in-fontainebleau-ar-act/7328456938.html
1545,2021-05-28 15:24:00,Cutler Bay,3400,4,3.0,2921.0,house,w/d in unit,off-street parking,no,no,no,Spacious Pool Home W/In-law Quarters,"Perfect home for large family. Beautiful 3/2 home + private 1/1 in-laws apartment. Main home is on 2nd level & features tile floors throughout, wood floors in bedrooms, ceiling fans in bedrooms, updated kitchen, separate laundry room, central AC/Heat & 2 car garage. In-laws apartment on first level is 900 sq. ft & can be accessed through the main home or via a private entrance. This space is tiled throughout living areas w/wood flooring in the bedroom. With its full kitchen & full bath w/walk in shower makes this a great space for elder parents or extended family who want to share a large home still keeping their privacy. Apartment overlooks pool & lush tropical landscaping. Backyard is fully fenced w/covered patio & room for boat. Pool/lawn maintenance included in rent. Avail July 1st    ",https://miami.craigslist.org/mdc/apa/d/miami-spacious-pool-home-in-law-quarters/7328468045.html
1546,2021-05-28 15:24:00,Coral Gables,2900,1,1.5,,apartment,w/d in unit,carport,no,no,no, Low credit or bad credit. NO PROBLEM TODAY ONLY coral Gables,Only first month and 1 month security. Security Deposit is based on credit and income0WE ARE HERE TO HELP YOU!Call us today:  show contact info. Your service is totally FREE of charge.3O5'*'2O3'*'2753We do have access to all rental properties including private owners and rental communities. All properties & prices are subject to availability and move in dates.Welcome to AWS Real Estate Team !T a g s:- Fountainebleau- Coral Gables- Deerwood- Sweetwater- Dadeland- Kendall- Hammocks,https://miami.craigslist.org/mdc/apa/d/miami-low-credit-or-bad-credit-no/7328456902.html
1548,2021-05-28 15:21:00,Coconut Grove,3500,2,2.5,1425.0,apartment,w/d in unit,off-street parking,no,no,no,Furnished Grove Townhome,"Live the Grove lifestyle, in this beautiful and exclusive furnished Grove Villa town-home located in a small gated community close to the Grove Village Center. Features: built-in closets, 2 car garage, balconies on the 2nd & 3rd levels, open kitchen with wood/granite/stainless steel and a 1st floor bonus room with potential to be a 3rd bedroom. Private patio & garden for year-round outdoor entertaining. Walking distance to the grocery store, Home Depot, tennis courts, and the highly sought out and recently renovated Coco Walk. Short Drive to downtown, Coral Gables & the Beaches. Tenants must purchase and maintain renters insurance throughout the term of the lease.    ",https://miami.craigslist.org/mdc/apa/d/miami-furnished-grove-townhome/7328466381.html
1550,2021-05-28 15:18:00,Coral Terrace,1250,3,2.0,,apartment,laundry on site,detached garage,yes,yes,yes,A beautiful and updated 3 bedroom 2 bath single family home.,"A beautiful and updated 3 bedroom 2 bath single family home with a waterfront view! This property is in a central neighborhood and features impact windows/doors, high hats, surround sound, propane water heater and dryer, modern concrete driveway, fruit tress, and a beautiful and relaxing wood deck. Don't miss out on this opportunity! all pets ok.please contact available here: samanthadolan32_gmail_com    ",https://miami.craigslist.org/mdc/apa/d/miami-beautiful-and-updated-bedroom/7328406898.html
1551,2021-05-28 15:17:00,Coral Gables,2083,1,1.0,858.0,apartment,w/d in unit,attached garage,yes,yes,no,"Pet Friendly, Conference Room with Smart TV, Boutique Building","Elegance, refinement, and style are the defining attributes of The Residences at Merrick Park apartments in Coral Gables, FL. Luxury and vitality await you at our apartments near Coconut Grove, FL. With immaculate one bedroom, two bedroom, and three bedroom floorplans, our over one hundred customized and distinctive residences will speak for themselves when you tour the best Coral Gables, FL apartments.Amenities:-Club room with Billiard table and Coffee bar-Surrounded by entertainment, fine dining and elegant shopping-Quartz Countertops in Bathrooms with Waterfall Faucets-Kitchen with Granite Countertops - Stainless Steel: French Door Refrigerator with Water Dispenser, Oven, Dishwasher, and Microwave-Boutique Building-Pool and Mall Views-Conference Room with Smart TV-Pet Friendly-Separate Dining Room-Heated Pool-W/D in Apartment-Fitness CenterCall:  show contact infoEqual Housing Opportunity    ",https://miami.craigslist.org/mdc/apa/d/coral-gables-pet-friendly-conference/7316330654.html
1552,2021-05-28 15:16:00,Miami Beach,1615,1,1.0,810.0,apartment,laundry on site,no parking,yes,yes,no,"Perfect Location, Brushed Nickel Fixtures, Fitness Center","Just steps from your door, you'll find an array of amenities and conveniences that perfectly complement your Arbors at Greynolds Park apartment home.One bedroom apartment with oak cabinetry, brushed nickel fixtures, new appliances, tile floors in main living areas and more!¡Apartamento de una habitación con gabinetes de roble, accesorios de níquel cepillado, electrodomésticos nuevos, pisos cerámicos en las salas de estar principales y más! VIEW OUR WEBSITE:http://www.TheArborsApartmenthomes.comThe Arbors at Greynolds Park, managed by MAXX Properties2375 N.E. 173rd StreetNorth Miami Beach, FL 33160show contact infoMonday 9:00am - 5:00pmTuesday 9:00am - 5:00pmWednesday 9:00am - 5:00pmThursday 9:00am - 5:00pmFriday 10:00am - 6:00pmSaturday 10:00am - 4:00pm[#8510851]",https://miami.craigslist.org/mdc/apa/d/north-miami-beach-perfect-location/7328462983.html
1553,2021-05-28 15:15:00,Miami,1100,1,1.0,,apartment,no laundry on site,no parking,no,no,no,You can't beat the location of this 1 Bed/1 Bath unit,You can't beat the location of this 1 Bed/1 Bath unit just outside El Portal with close proximity to I-95. This community is quiet and family oriented. Plenty of green space to enjoy. Comfortable 1 Bed/1 Bath duplex unit with ceramic tile floor throughout. The unit has an updated bathroom and kitchen. Wall A/C. Plenty of parking.Phone call@ show contact info.    ,https://miami.craigslist.org/mdc/apa/d/miami-you-cant-beat-the-location-of/7328451093.html
1554,2021-05-28 15:14:00,Coral Gables,1900,2,2.0,,apartment,w/d in unit,carport,no,no,no,2/2 CORAL GABLES: The unit is fully furnished for  HOT DEAL ON THIS UNIT,"81CORAL GABLES: 2/2The unit is fully furnished for rent. It's walking distance to University of Miami, banks, restaurants.Rent 1 Sale 1 KendallBad credit, no credit, come in we'll help you.***** Se habla español *****Interested in a property:Call/Text-  show contact info786'+'7O8'+'2475Call-  show contact info3O5'+'982'+'8O15**R1S1 -Kendall posts properties for a 30 day period of time. Due to current high rental demand, some properties advertised may be withdrawn, canceled, rented, pending or sold within the past 30 days. All information is deemed to be correct, but not guaranteed**T a g s:- Kendall- Fontainebleau- West Fontainebleau- Dadeland    ",https://miami.craigslist.org/mdc/apa/d/2-coral-gables-the-unit-is-fully/7327276326.html
